Latitude,Longitude,Height,time_tag,RS PWV,IR PWV,name,datetime,dayofyear_hour_minute,year,month,day,hour,minute,day/night,season
0.527962098728285,0.99413954193597,1754,A20192261000,10.76,9.94,Kerman,2019-08-14 10:00:00,326040,2019,8,14,10,0,day,Summer
0.622733477111577,0.896226570899088,1191,A20192261000,18.64,10.11,Tehran,2019-08-14 10:00:00,326040,2019,8,14,10,0,day,Summer
0.622733477111577,0.896226570899088,1191,A20192262205,21.16,11.43,Tehran,2019-08-14 22:05:00,326765,2019,8,14,22,5,night,Summer
0.632856386773144,1.04073983296422,990,A20192262205,14.68,17.73,Mashhad,2019-08-14 22:05:00,326765,2019,8,14,22,5,night,Summer
0.51417399763753,1.06255644861415,1370,A20192262205,13.97,14.06,Zahedan,2019-08-14 22:05:00,326765,2019,8,14,22,5,night,Summer
0.597949801733257,0.822224610614529,1322,A20192262205,19.04,28.09,Kermanshah,2019-08-14 22:05:00,326765,2019,8,14,22,5,night,Summer
0.664621379159441,0.807738377822976,1361,A20192262205,15.6,17.46,Tabriz,2019-08-14 22:05:00,326765,2019,8,14,22,5,night,Summer
0.573515192205337,1.03323491718064,1491,A20192270905,5.73,3.28,Birjand,2019-08-15 09:05:00,327425,2019,8,15,9,5,day,Summer
0.527962098728285,0.99413954193597,1754,A20192270905,7.13,5.31,Kerman,2019-08-15 09:05:00,327425,2019,8,15,9,5,day,Summer
0.622733477111577,0.896226570899088,1191,A20192270905,16.21,11.35,Tehran,2019-08-15 09:05:00,327425,2019,8,15,9,5,day,Summer
0.546811654649823,0.84945174694564,22,A20192271045,31.69,23.58,Ahwaz,2019-08-15 10:45:00,327525,2019,8,15,10,45,day,Summer
0.51417399763753,1.06255644861415,1370,A20192272110,5.93,6.76,Zahedan,2019-08-15 21:10:00,328150,2019,8,15,21,10,night,Summer
0.622733477111577,0.896226570899088,1191,A20192272245,15.57,9.81,Tehran,2019-08-15 22:45:00,328245,2019,8,15,22,45,night,Summer
0.632856386773144,1.04073983296422,990,A20192272245,12.92,9.47,Mashhad,2019-08-15 22:45:00,328245,2019,8,15,22,45,night,Summer
0.664621379159441,0.807738377822976,1361,A20192272245,15.46,22.16,Tabriz,2019-08-15 22:45:00,328245,2019,8,15,22,45,night,Summer
0.566533875197359,0.902509756206268,1550,A20192272250,23.26,27,Esfahan,2019-08-15 22:50:00,328250,2019,8,15,22,50,night,Summer
0.546811654649823,0.84945174694564,22,A20192280950,31.06,30.86,Ahwaz,2019-08-16 09:50:00,328910,2019,8,16,9,50,day,Summer
0.573515192205337,1.03323491718064,1491,A20192280950,6.72,2.12,Birjand,2019-08-16 09:50:00,328910,2019,8,16,9,50,day,Summer
0.527962098728285,0.99413954193597,1754,A20192280950,5.94,7.45,Kerman,2019-08-16 09:50:00,328910,2019,8,16,9,50,day,Summer
0.622733477111577,0.896226570899088,1191,A20192280950,11.6,6.91,Tehran,2019-08-16 09:50:00,328910,2019,8,16,9,50,day,Summer
0.622733477111577,0.896226570899088,1191,A20192282150,14.2,11.91,Tehran,2019-08-16 21:50:00,329630,2019,8,16,21,50,night,Summer
0.632856386773144,1.04073983296422,990,A20192282150,11.01,11.96,Mashhad,2019-08-16 21:50:00,329630,2019,8,16,21,50,night,Summer
0.566533875197359,0.902509756206268,1550,A20192282155,15.87,12.73,Esfahan,2019-08-16 21:55:00,329635,2019,8,16,21,55,night,Summer
0.51417399763753,1.06255644861415,1370,A20192282155,5.29,7.64,Zahedan,2019-08-16 21:55:00,329635,2019,8,16,21,55,night,Summer
0.546811654649823,0.84945174694564,22,A20192291030,29.61,26.13,Ahwaz,2019-08-17 10:30:00,330390,2019,8,17,10,30,day,Summer
0.622733477111577,0.896226570899088,1191,A20192291035,9.02,5.48,Tehran,2019-08-17 10:35:00,330395,2019,8,17,10,35,day,Summer
0.622733477111577,0.896226570899088,1191,A20192292235,10.29,11.06,Tehran,2019-08-17 22:35:00,331115,2019,8,17,22,35,night,Summer
0.566533875197359,0.902509756206268,1550,A20192292235,9.05,6.5,Esfahan,2019-08-17 22:35:00,331115,2019,8,17,22,35,night,Summer
0.515395728113926,0.917694120698618,1491,A20192292235,9.69,11.55,Shiraz,2019-08-17 22:35:00,331115,2019,8,17,22,35,night,Summer
0.632856386773144,1.04073983296422,990,A20192292235,10.93,10.42,Mashhad,2019-08-17 22:35:00,331115,2019,8,17,22,35,night,Summer
0.51417399763753,1.06255644861415,1370,A20192292235,6.06,4.7,Zahedan,2019-08-17 22:35:00,331115,2019,8,17,22,35,night,Summer
0.546811654649823,0.84945174694564,22,A20192300935,28.68,29.01,Ahwaz,2019-08-18 09:35:00,331775,2019,8,18,9,35,day,Summer
0.573515192205337,1.03323491718064,1491,A20192300935,4.26,1.02,Birjand,2019-08-18 09:35:00,331775,2019,8,18,9,35,day,Summer
0.622733477111577,0.896226570899088,1191,A20192300935,10.19,8.29,Tehran,2019-08-18 09:35:00,331775,2019,8,18,9,35,day,Summer
0.566533875197359,0.902509756206268,1550,A20192302140,5.62,12.56,Esfahan,2019-08-18 21:40:00,332500,2019,8,18,21,40,night,Summer
0.632856386773144,1.04073983296422,990,A20192302140,8.44,15.88,Mashhad,2019-08-18 21:40:00,332500,2019,8,18,21,40,night,Summer
0.51417399763753,1.06255644861415,1370,A20192302140,3.56,8.09,Zahedan,2019-08-18 21:40:00,332500,2019,8,18,21,40,night,Summer
0.597949801733257,0.822224610614529,1322,A20192302320,22.71,24.3,Kermanshah,2019-08-18 23:20:00,332600,2019,8,18,23,20,night,Summer
0.573515192205337,1.03323491718064,1491,A20192310840,5.54,1.63,Birjand,2019-08-19 08:40:00,333160,2019,8,19,8,40,day,Summer
0.527962098728285,0.99413954193597,1754,A20192310840,4.93,2.17,Kerman,2019-08-19 08:40:00,333160,2019,8,19,8,40,day,Summer
0.546811654649823,0.84945174694564,22,A20192311020,27.98,24.75,Ahwaz,2019-08-19 10:20:00,333260,2019,8,19,10,20,day,Summer
0.622733477111577,0.896226570899088,1191,A20192311020,12.58,9.4,Tehran,2019-08-19 10:20:00,333260,2019,8,19,10,20,day,Summer
0.632856386773144,1.04073983296422,990,A20192312220,9.53,15.93,Mashhad,2019-08-19 22:20:00,333980,2019,8,19,22,20,night,Summer
0.622733477111577,0.896226570899088,1191,A20192312225,11.64,14.02,Tehran,2019-08-19 22:25:00,333985,2019,8,19,22,25,night,Summer
0.515395728113926,0.917694120698618,1491,A20192312225,17.06,20.11,Shiraz,2019-08-19 22:25:00,333985,2019,8,19,22,25,night,Summer
0.51417399763753,1.06255644861415,1370,A20192312225,4.04,5.54,Zahedan,2019-08-19 22:25:00,333985,2019,8,19,22,25,night,Summer
0.546811654649823,0.84945174694564,22,A20192320925,23.84,19.85,Ahwaz,2019-08-20 09:25:00,334645,2019,8,20,9,25,day,Summer
0.573515192205337,1.03323491718064,1491,A20192320925,5.45,3.54,Birjand,2019-08-20 09:25:00,334645,2019,8,20,9,25,day,Summer
0.527962098728285,0.99413954193597,1754,A20192320925,4.23,2.7,Kerman,2019-08-20 09:25:00,334645,2019,8,20,9,25,day,Summer
0.622733477111577,0.896226570899088,1191,A20192320925,13.32,7.17,Tehran,2019-08-20 09:25:00,334645,2019,8,20,9,25,day,Summer
0.632856386773144,1.04073983296422,990,A20192322125,10.15,12.96,Mashhad,2019-08-20 21:25:00,335365,2019,8,20,21,25,night,Summer
0.51417399763753,1.06255644861415,1370,A20192322130,4.84,10.53,Zahedan,2019-08-20 21:30:00,335370,2019,8,20,21,30,night,Summer
0.622733477111577,0.896226570899088,1191,A20192322305,10.74,9.31,Tehran,2019-08-20 23:05:00,335465,2019,8,20,23,5,night,Summer
0.566533875197359,0.902509756206268,1550,A20192322305,10.22,15.28,Esfahan,2019-08-20 23:05:00,335465,2019,8,20,23,5,night,Summer
0.664621379159441,0.807738377822976,1361,A20192322305,14.84,24.32,Tabriz,2019-08-20 23:05:00,335465,2019,8,20,23,5,night,Summer
0.573515192205337,1.03323491718064,1491,A20192330830,6.28,2.62,Birjand,2019-08-21 08:30:00,336030,2019,8,21,8,30,day,Summer
0.546811654649823,0.84945174694564,22,A20192331005,22.99,21.28,Ahwaz,2019-08-21 10:05:00,336125,2019,8,21,10,5,day,Summer
0.527962098728285,0.99413954193597,1754,A20192331005,5.36,3.18,Kerman,2019-08-21 10:05:00,336125,2019,8,21,10,5,day,Summer
0.622733477111577,0.896226570899088,1191,A20192331010,12.97,7.6,Tehran,2019-08-21 10:10:00,336130,2019,8,21,10,10,day,Summer
0.622733477111577,0.896226570899088,1191,A20192332210,11.89,20.41,Tehran,2019-08-21 22:10:00,336850,2019,8,21,22,10,night,Summer
0.566533875197359,0.902509756206268,1550,A20192332210,8.84,12.65,Esfahan,2019-08-21 22:10:00,336850,2019,8,21,22,10,night,Summer
0.515395728113926,0.917694120698618,1491,A20192332210,9.04,11.99,Shiraz,2019-08-21 22:10:00,336850,2019,8,21,22,10,night,Summer
0.632856386773144,1.04073983296422,990,A20192332210,10.99,19.82,Mashhad,2019-08-21 22:10:00,336850,2019,8,21,22,10,night,Summer
0.51417399763753,1.06255644861415,1370,A20192332210,6.35,10.26,Zahedan,2019-08-21 22:10:00,336850,2019,8,21,22,10,night,Summer
0.664621379159441,0.807738377822976,1361,A20192332210,10.86,19.14,Tabriz,2019-08-21 22:10:00,336850,2019,8,21,22,10,night,Summer
0.573515192205337,1.03323491718064,1491,A20192340910,10.86,10.39,Birjand,2019-08-22 09:10:00,337510,2019,8,22,9,10,day,Summer
0.527962098728285,0.99413954193597,1754,A20192340910,6.62,5.32,Kerman,2019-08-22 09:10:00,337510,2019,8,22,9,10,day,Summer
0.622733477111577,0.896226570899088,1191,A20192340915,16.98,16.71,Tehran,2019-08-22 09:15:00,337515,2019,8,22,9,15,day,Summer
0.632856386773144,1.04073983296422,990,A20192342115,15.32,18.92,Mashhad,2019-08-22 21:15:00,338235,2019,8,22,21,15,night,Summer
0.51417399763753,1.06255644861415,1370,A20192342115,6.52,14.36,Zahedan,2019-08-22 21:15:00,338235,2019,8,22,21,15,night,Summer
0.622733477111577,0.896226570899088,1191,A20192342255,14.13,12.93,Tehran,2019-08-22 22:55:00,338335,2019,8,22,22,55,night,Summer
0.566533875197359,0.902509756206268,1550,A20192342255,8.41,18.64,Esfahan,2019-08-22 22:55:00,338335,2019,8,22,22,55,night,Summer
0.515395728113926,0.917694120698618,1491,A20192342255,8.52,22.7,Shiraz,2019-08-22 22:55:00,338335,2019,8,22,22,55,night,Summer
0.597949801733257,0.822224610614529,1322,A20192342255,13.6,15.74,Kermanshah,2019-08-22 22:55:00,338335,2019,8,22,22,55,night,Summer
0.664621379159441,0.807738377822976,1361,A20192342255,11.24,16.53,Tabriz,2019-08-22 22:55:00,338335,2019,8,22,22,55,night,Summer
0.546811654649823,0.84945174694564,22,A20192350955,18.67,24.42,Ahwaz,2019-08-23 09:55:00,338995,2019,8,23,9,55,day,Summer
0.573515192205337,1.03323491718064,1491,A20192350955,11.67,7.94,Birjand,2019-08-23 09:55:00,338995,2019,8,23,9,55,day,Summer
0.527962098728285,0.99413954193597,1754,A20192350955,9.26,8.96,Kerman,2019-08-23 09:55:00,338995,2019,8,23,9,55,day,Summer
0.622733477111577,0.896226570899088,1191,A20192350955,16.57,13.64,Tehran,2019-08-23 09:55:00,338995,2019,8,23,9,55,day,Summer
0.622733477111577,0.896226570899088,1191,A20192352200,13.86,13.43,Tehran,2019-08-23 22:00:00,339720,2019,8,23,22,0,night,Summer
0.566533875197359,0.902509756206268,1550,A20192352200,11.89,12.79,Esfahan,2019-08-23 22:00:00,339720,2019,8,23,22,0,night,Summer
0.515395728113926,0.917694120698618,1491,A20192352200,12.57,17.06,Shiraz,2019-08-23 22:00:00,339720,2019,8,23,22,0,night,Summer
0.632856386773144,1.04073983296422,990,A20192352200,16.73,19.25,Mashhad,2019-08-23 22:00:00,339720,2019,8,23,22,0,night,Summer
0.597949801733257,0.822224610614529,1322,A20192352335,11.26,15.33,Kermanshah,2019-08-23 23:35:00,339815,2019,8,23,23,35,night,Summer
0.664621379159441,0.807738377822976,1361,A20192352335,10.7,18.67,Tabriz,2019-08-23 23:35:00,339815,2019,8,23,23,35,night,Summer
0.573515192205337,1.03323491718064,1491,A20192360900,9.69,9.82,Birjand,2019-08-24 09:00:00,340380,2019,8,24,9,0,day,Summer
0.527962098728285,0.99413954193597,1754,A20192360900,9.16,8.55,Kerman,2019-08-24 09:00:00,340380,2019,8,24,9,0,day,Summer
0.622733477111577,0.896226570899088,1191,A20192360900,14.17,9.52,Tehran,2019-08-24 09:00:00,340380,2019,8,24,9,0,day,Summer
0.546811654649823,0.84945174694564,22,A20192361040,21.64,15.8,Ahwaz,2019-08-24 10:40:00,340480,2019,8,24,10,40,day,Summer
0.51417399763753,1.06255644861415,1370,A20192362105,10.34,18.13,Zahedan,2019-08-24 21:05:00,341105,2019,8,24,21,5,night,Summer
0.622733477111577,0.896226570899088,1191,A20192362240,14.03,16.63,Tehran,2019-08-24 22:40:00,341200,2019,8,24,22,40,night,Summer
0.566533875197359,0.902509756206268,1550,A20192362240,7.89,10.12,Esfahan,2019-08-24 22:40:00,341200,2019,8,24,22,40,night,Summer
0.515395728113926,0.917694120698618,1491,A20192362240,10.83,11.11,Shiraz,2019-08-24 22:40:00,341200,2019,8,24,22,40,night,Summer
0.597949801733257,0.822224610614529,1322,A20192362240,10.84,18.82,Kermanshah,2019-08-24 22:40:00,341200,2019,8,24,22,40,night,Summer
0.546811654649823,0.84945174694564,22,A20192370940,22.77,18.61,Ahwaz,2019-08-25 09:40:00,341860,2019,8,25,9,40,day,Summer
0.527962098728285,0.99413954193597,1754,A20192370940,8.02,6.33,Kerman,2019-08-25 09:40:00,341860,2019,8,25,9,40,day,Summer
0.622733477111577,0.896226570899088,1191,A20192370945,13.54,13.72,Tehran,2019-08-25 09:45:00,341865,2019,8,25,9,45,day,Summer
0.515395728113926,0.917694120698618,1491,A20192372145,7.78,12.91,Shiraz,2019-08-25 21:45:00,342585,2019,8,25,21,45,night,Summer
0.632856386773144,1.04073983296422,990,A20192372145,6.76,9.98,Mashhad,2019-08-25 21:45:00,342585,2019,8,25,21,45,night,Summer
0.51417399763753,1.06255644861415,1370,A20192372145,8.55,9.93,Zahedan,2019-08-25 21:45:00,342585,2019,8,25,21,45,night,Summer
0.597949801733257,0.822224610614529,1322,A20192372325,13.32,18.57,Kermanshah,2019-08-25 23:25:00,342685,2019,8,25,23,25,night,Summer
0.664621379159441,0.807738377822976,1361,A20192372325,14.56,23.65,Tabriz,2019-08-25 23:25:00,342685,2019,8,25,23,25,night,Summer
0.573515192205337,1.03323491718064,1491,A20192380845,6.22,4.57,Birjand,2019-08-26 08:45:00,343245,2019,8,26,8,45,day,Summer
0.527962098728285,0.99413954193597,1754,A20192380845,3.34,1.99,Kerman,2019-08-26 08:45:00,343245,2019,8,26,8,45,day,Summer
0.546811654649823,0.84945174694564,22,A20192381025,19.63,17.59,Ahwaz,2019-08-26 10:25:00,343345,2019,8,26,10,25,day,Summer
0.622733477111577,0.896226570899088,1191,A20192381025,15.64,16.1,Tehran,2019-08-26 10:25:00,343345,2019,8,26,10,25,day,Summer
0.622733477111577,0.896226570899088,1191,A20192382230,16.31,23.91,Tehran,2019-08-26 22:30:00,344070,2019,8,26,22,30,night,Summer
0.566533875197359,0.902509756206268,1550,A20192382230,9.74,16.17,Esfahan,2019-08-26 22:30:00,344070,2019,8,26,22,30,night,Summer
0.515395728113926,0.917694120698618,1491,A20192382230,8.37,10.82,Shiraz,2019-08-26 22:30:00,344070,2019,8,26,22,30,night,Summer
0.632856386773144,1.04073983296422,990,A20192382230,8.42,13.81,Mashhad,2019-08-26 22:30:00,344070,2019,8,26,22,30,night,Summer
0.51417399763753,1.06255644861415,1370,A20192382230,4.72,6.33,Zahedan,2019-08-26 22:30:00,344070,2019,8,26,22,30,night,Summer
0.573515192205337,1.03323491718064,1491,A20192390930,4.37,3.79,Birjand,2019-08-27 09:30:00,344730,2019,8,27,9,30,day,Summer
0.527962098728285,0.99413954193597,1754,A20192390930,5.65,7.63,Kerman,2019-08-27 09:30:00,344730,2019,8,27,9,30,day,Summer
0.622733477111577,0.896226570899088,1191,A20192390930,17.45,17.37,Tehran,2019-08-27 09:30:00,344730,2019,8,27,9,30,day,Summer
0.51417399763753,1.06255644861415,1370,A20192392135,8.15,10.29,Zahedan,2019-08-27 21:35:00,345455,2019,8,27,21,35,night,Summer
0.664621379159441,0.807738377822976,1361,A20192392310,17.37,16.08,Tabriz,2019-08-27 23:10:00,345550,2019,8,27,23,10,night,Summer
0.573515192205337,1.03323491718064,1491,A20192400835,8.16,5.9,Birjand,2019-08-28 08:35:00,346115,2019,8,28,8,35,day,Summer
0.546811654649823,0.84945174694564,22,A20192401015,34.86,25.41,Ahwaz,2019-08-28 10:15:00,346215,2019,8,28,10,15,day,Summer
0.527962098728285,0.99413954193597,1754,A20192401015,5.4,3.43,Kerman,2019-08-28 10:15:00,346215,2019,8,28,10,15,day,Summer
0.622733477111577,0.896226570899088,1191,A20192401015,15.81,13.19,Tehran,2019-08-28 10:15:00,346215,2019,8,28,10,15,day,Summer
0.597949801733257,0.822224610614529,1322,A20192402215,15.99,15.89,Kermanshah,2019-08-28 22:15:00,346935,2019,8,28,22,15,night,Summer
0.664621379159441,0.807738377822976,1361,A20192402215,14.72,17.47,Tabriz,2019-08-28 22:15:00,346935,2019,8,28,22,15,night,Summer
0.51417399763753,1.06255644861415,1370,A20192402220,4.25,6.67,Zahedan,2019-08-28 22:20:00,346940,2019,8,28,22,20,night,Summer
0.527962098728285,0.99413954193597,1754,A20192410915,7.93,11.93,Kerman,2019-08-29 09:15:00,347595,2019,8,29,9,15,day,Summer
0.546811654649823,0.84945174694564,22,A20192410920,33.51,22.75,Ahwaz,2019-08-29 09:20:00,347600,2019,8,29,9,20,day,Summer
0.622733477111577,0.896226570899088,1191,A20192410920,16.57,15.98,Tehran,2019-08-29 09:20:00,347600,2019,8,29,9,20,day,Summer
0.632856386773144,1.04073983296422,990,A20192412120,24.24,19.42,Mashhad,2019-08-29 21:20:00,348320,2019,8,29,21,20,night,Summer
0.622733477111577,0.896226570899088,1191,A20192412300,20.07,25.94,Tehran,2019-08-29 23:00:00,348420,2019,8,29,23,0,night,Summer
0.566533875197359,0.902509756206268,1550,A20192412300,14.23,22.31,Esfahan,2019-08-29 23:00:00,348420,2019,8,29,23,0,night,Summer
0.597949801733257,0.822224610614529,1322,A20192412300,11.78,15.27,Kermanshah,2019-08-29 23:00:00,348420,2019,8,29,23,0,night,Summer
0.664621379159441,0.807738377822976,1361,A20192412300,16.23,17.95,Tabriz,2019-08-29 23:00:00,348420,2019,8,29,23,0,night,Summer
0.546811654649823,0.84945174694564,22,A20192421000,22.98,18.87,Ahwaz,2019-08-30 10:00:00,349080,2019,8,30,10,0,day,Summer
0.573515192205337,1.03323491718064,1491,A20192421000,12.04,7.72,Birjand,2019-08-30 10:00:00,349080,2019,8,30,10,0,day,Summer
0.527962098728285,0.99413954193597,1754,A20192421000,10.85,11.52,Kerman,2019-08-30 10:00:00,349080,2019,8,30,10,0,day,Summer
0.622733477111577,0.896226570899088,1191,A20192421000,19.9,18.56,Tehran,2019-08-30 10:00:00,349080,2019,8,30,10,0,day,Summer
0.622733477111577,0.896226570899088,1191,A20192422205,22.88,28.54,Tehran,2019-08-30 22:05:00,349805,2019,8,30,22,5,night,Summer
0.566533875197359,0.902509756206268,1550,A20192422205,17.16,25.31,Esfahan,2019-08-30 22:05:00,349805,2019,8,30,22,5,night,Summer
0.632856386773144,1.04073983296422,990,A20192422205,18.24,18.03,Mashhad,2019-08-30 22:05:00,349805,2019,8,30,22,5,night,Summer
0.573515192205337,1.03323491718064,1491,A20192430905,9.09,11.47,Birjand,2019-08-31 09:05:00,350465,2019,8,31,9,5,day,Summer
0.527962098728285,0.99413954193597,1754,A20192430905,10.66,12.07,Kerman,2019-08-31 09:05:00,350465,2019,8,31,9,5,day,Summer
0.622733477111577,0.896226570899088,1191,A20192430905,20.04,25.5,Tehran,2019-08-31 09:05:00,350465,2019,8,31,9,5,day,Summer
0.546811654649823,0.84945174694564,22,A20192431045,21.46,14.02,Ahwaz,2019-08-31 10:45:00,350565,2019,8,31,10,45,day,Summer
0.51417399763753,1.06255644861415,1370,A20192432110,10.27,9.88,Zahedan,2019-08-31 21:10:00,351190,2019,8,31,21,10,night,Summer
0.622733477111577,0.896226570899088,1191,A20192432245,24.22,27.28,Tehran,2019-08-31 22:45:00,351285,2019,8,31,22,45,night,Summer
0.632856386773144,1.04073983296422,990,A20192432245,17.06,23.67,Mashhad,2019-08-31 22:45:00,351285,2019,8,31,22,45,night,Summer
0.597949801733257,0.822224610614529,1322,A20192432245,13.91,8.92,Kermanshah,2019-08-31 22:45:00,351285,2019,8,31,22,45,night,Summer
0.664621379159441,0.807738377822976,1361,A20192432245,21.06,15.31,Tabriz,2019-08-31 22:45:00,351285,2019,8,31,22,45,night,Summer
0.566533875197359,0.902509756206268,1550,A20192432250,16.91,24.01,Esfahan,2019-08-31 22:50:00,351290,2019,8,31,22,50,night,Summer
0.546811654649823,0.84945174694564,22,A20192440950,23.66,19.39,Ahwaz,2019-09-01 09:50:00,351950,2019,9,1,9,50,day,Fall
0.573515192205337,1.03323491718064,1491,A20192440950,11.81,12.21,Birjand,2019-09-01 09:50:00,351950,2019,9,1,9,50,day,Fall
0.527962098728285,0.99413954193597,1754,A20192440950,12.33,13.05,Kerman,2019-09-01 09:50:00,351950,2019,9,1,9,50,day,Fall
0.622733477111577,0.896226570899088,1191,A20192440950,14.47,10.07,Tehran,2019-09-01 09:50:00,351950,2019,9,1,9,50,day,Fall
0.622733477111577,0.896226570899088,1191,A20192442150,21.07,13.64,Tehran,2019-09-01 21:50:00,352670,2019,9,1,21,50,night,Fall
0.632856386773144,1.04073983296422,990,A20192442150,21.63,21.06,Mashhad,2019-09-01 21:50:00,352670,2019,9,1,21,50,night,Fall
0.566533875197359,0.902509756206268,1550,A20192442155,15.69,12.46,Esfahan,2019-09-01 21:55:00,352675,2019,9,1,21,55,night,Fall
0.51417399763753,1.06255644861415,1370,A20192442155,8.8,16.88,Zahedan,2019-09-01 21:55:00,352675,2019,9,1,21,55,night,Fall
0.597949801733257,0.822224610614529,1322,A20192442330,11.44,9.27,Kermanshah,2019-09-01 23:30:00,352770,2019,9,1,23,30,night,Fall
0.664621379159441,0.807738377822976,1361,A20192442330,22.27,13.28,Tabriz,2019-09-01 23:30:00,352770,2019,9,1,23,30,night,Fall
0.573515192205337,1.03323491718064,1491,A20192450855,7.5,5.41,Birjand,2019-09-02 08:55:00,353335,2019,9,2,8,55,day,Fall
0.527962098728285,0.99413954193597,1754,A20192450855,9.88,7.32,Kerman,2019-09-02 08:55:00,353335,2019,9,2,8,55,day,Fall
0.546811654649823,0.84945174694564,22,A20192451030,17.37,12.54,Ahwaz,2019-09-02 10:30:00,353430,2019,9,2,10,30,day,Fall
0.622733477111577,0.896226570899088,1191,A20192451035,15.36,7.84,Tehran,2019-09-02 10:35:00,353435,2019,9,2,10,35,day,Fall
0.622733477111577,0.896226570899088,1191,A20192452235,19.82,14.32,Tehran,2019-09-02 22:35:00,354155,2019,9,2,22,35,night,Fall
0.566533875197359,0.902509756206268,1550,A20192452235,12.14,12.04,Esfahan,2019-09-02 22:35:00,354155,2019,9,2,22,35,night,Fall
0.632856386773144,1.04073983296422,990,A20192452235,16.5,19.36,Mashhad,2019-09-02 22:35:00,354155,2019,9,2,22,35,night,Fall
0.51417399763753,1.06255644861415,1370,A20192452235,8.56,7.82,Zahedan,2019-09-02 22:35:00,354155,2019,9,2,22,35,night,Fall
0.597949801733257,0.822224610614529,1322,A20192452235,8.64,12.28,Kermanshah,2019-09-02 22:35:00,354155,2019,9,2,22,35,night,Fall
0.664621379159441,0.807738377822976,1361,A20192452235,20.46,14.63,Tabriz,2019-09-02 22:35:00,354155,2019,9,2,22,35,night,Fall
0.546811654649823,0.84945174694564,22,A20192460935,22.78,15.1,Ahwaz,2019-09-03 09:35:00,354815,2019,9,3,9,35,day,Fall
0.573515192205337,1.03323491718064,1491,A20192460935,11.89,10.26,Birjand,2019-09-03 09:35:00,354815,2019,9,3,9,35,day,Fall
0.527962098728285,0.99413954193597,1754,A20192460935,12.13,17.45,Kerman,2019-09-03 09:35:00,354815,2019,9,3,9,35,day,Fall
0.622733477111577,0.896226570899088,1191,A20192460935,10.02,9.56,Tehran,2019-09-03 09:35:00,354815,2019,9,3,9,35,day,Fall
0.566533875197359,0.902509756206268,1550,A20192462140,9.87,10.64,Esfahan,2019-09-03 21:40:00,355540,2019,9,3,21,40,night,Fall
0.515395728113926,0.917694120698618,1491,A20192462140,12.91,15.73,Shiraz,2019-09-03 21:40:00,355540,2019,9,3,21,40,night,Fall
0.632856386773144,1.04073983296422,990,A20192462140,20.08,26.42,Mashhad,2019-09-03 21:40:00,355540,2019,9,3,21,40,night,Fall
0.51417399763753,1.06255644861415,1370,A20192462140,5.68,15.74,Zahedan,2019-09-03 21:40:00,355540,2019,9,3,21,40,night,Fall
0.622733477111577,0.896226570899088,1191,A20192462315,16.14,18.15,Tehran,2019-09-03 23:15:00,355635,2019,9,3,23,15,night,Fall
0.664621379159441,0.807738377822976,1361,A20192462315,20.21,18.51,Tabriz,2019-09-03 23:15:00,355635,2019,9,3,23,15,night,Fall
0.597949801733257,0.822224610614529,1322,A20192462320,14.56,9.48,Kermanshah,2019-09-03 23:20:00,355640,2019,9,3,23,20,night,Fall
0.573515192205337,1.03323491718064,1491,A20192470840,9.89,7.69,Birjand,2019-09-04 08:40:00,356200,2019,9,4,8,40,day,Fall
0.527962098728285,0.99413954193597,1754,A20192470840,8.5,5.26,Kerman,2019-09-04 08:40:00,356200,2019,9,4,8,40,day,Fall
0.622733477111577,0.896226570899088,1191,A20192471020,16.41,10.32,Tehran,2019-09-04 10:20:00,356300,2019,9,4,10,20,day,Fall
0.632856386773144,1.04073983296422,990,A20192472220,17.15,12.07,Mashhad,2019-09-04 22:20:00,357020,2019,9,4,22,20,night,Fall
0.664621379159441,0.807738377822976,1361,A20192472220,20.92,15.65,Tabriz,2019-09-04 22:20:00,357020,2019,9,4,22,20,night,Fall
0.622733477111577,0.896226570899088,1191,A20192472225,18.74,14.98,Tehran,2019-09-04 22:25:00,357025,2019,9,4,22,25,night,Fall
0.566533875197359,0.902509756206268,1550,A20192472225,8.66,11.43,Esfahan,2019-09-04 22:25:00,357025,2019,9,4,22,25,night,Fall
0.51417399763753,1.06255644861415,1370,A20192472225,9.51,13.73,Zahedan,2019-09-04 22:25:00,357025,2019,9,4,22,25,night,Fall
0.597949801733257,0.822224610614529,1322,A20192472225,9.49,5.34,Kermanshah,2019-09-04 22:25:00,357025,2019,9,4,22,25,night,Fall
0.546811654649823,0.84945174694564,22,A20192480925,20.09,15.93,Ahwaz,2019-09-05 09:25:00,357685,2019,9,5,9,25,day,Fall
0.573515192205337,1.03323491718064,1491,A20192480925,8.51,12.33,Birjand,2019-09-05 09:25:00,357685,2019,9,5,9,25,day,Fall
0.527962098728285,0.99413954193597,1754,A20192480925,13.19,18.75,Kerman,2019-09-05 09:25:00,357685,2019,9,5,9,25,day,Fall
0.622733477111577,0.896226570899088,1191,A20192480925,16.27,11.63,Tehran,2019-09-05 09:25:00,357685,2019,9,5,9,25,day,Fall
0.632856386773144,1.04073983296422,990,A20192482125,19.33,20.5,Mashhad,2019-09-05 21:25:00,358405,2019,9,5,21,25,night,Fall
0.622733477111577,0.896226570899088,1191,A20192482305,17.64,13.85,Tehran,2019-09-05 23:05:00,358505,2019,9,5,23,5,night,Fall
